Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Time
E1,2017-10-21,Sheffield United,Reading,2,1,H,2.0,0.0,H,D Coote,14.0,6.0,4.0,1.0,13.0,17.0,4.0,4.0,1.0,2.0,0.0,0.0,
E1,2017-10-21,Wolves,Preston,3,2,H,1.0,0.0,H,S Martin,11.0,10.0,6.0,2.0,11.0,17.0,3.0,3.0,3.0,3.0,0.0,1.0,
E1,2017-10-22,Ipswich,Norwich,0,1,A,0.0,0.0,D,T Robinson,16.0,10.0,2.0,5.0,12.0,10.0,6.0,5.0,3.0,0.0,0.0,0.0,
E1,2017-10-27,Leeds,Sheffield United,1,2,A,1.0,1.0,D,S Duncan,8.0,12.0,2.0,6.0,9.0,18.0,0.0,5.0,2.0,6.0,0.0,0.0,
E1,2017-10-28,Burton,Ipswich,1,2,A,0.0,0.0,D,S Hooper,18.0,9.0,6.0,5.0,18.0,15.0,4.0,5.0,1.0,3.0,0.0,0.0,
E1,2017-10-28,Cardiff,Millwall,0,0,D,0.0,0.0,D,S Martin,13.0,7.0,4.0,2.0,12.0,10.0,5.0,6.0,2.0,1.0,0.0,0.0,
E1,2017-10-28,Fulham,Bolton,1,1,D,0.0,1.0,A,G Eltringham,19.0,13.0,5.0,3.0,9.0,17.0,11.0,5.0,1.0,4.0,0.0,0.0,
E1,2017-10-28,Hull,Nott'm Forest,2,3,A,0.0,1.0,A,J Simpson,18.0,11.0,6.0,5.0,16.0,16.0,4.0,4.0,4.0,3.0,0.0,0.0,
E1,2017-10-28,Norwich,Derby,1,2,A,0.0,1.0,A,P Bankes,18.0,12.0,4.0,5.0,15.0,13.0,6.0,3.0,1.0,3.0,0.0,0.0,
E1,2017-10-28,Preston,Brentford,2,3,A,1.0,1.0,D,D Coote,13.0,17.0,3.0,4.0,13.0,9.0,4.0,5.0,3.0,0.0,0.0,0.0,
E1,2017-10-28,QPR,Wolves,2,1,H,1.0,1.0,D,T Harrington,17.0,8.0,6.0,2.0,16.0,16.0,3.0,4.0,3.0,1.0,0.0,0.0,
E1,2017-10-28,Reading,Middlesbrough,0,2,A,0.0,1.0,A,O Langford,9.0,10.0,3.0,3.0,8.0,11.0,3.0,3.0,1.0,1.0,0.0,0.0,
E1,2017-10-28,Sheffield Weds,Barnsley,1,1,D,1.0,0.0,H,A Taylor,22.0,12.0,6.0,4.0,9.0,6.0,7.0,5.0,2.0,1.0,0.0,0.0,
E1,2017-10-28,Sunderland,Bristol City,1,2,A,1.0,1.0,D,D Bond,13.0,13.0,4.0,4.0,10.0,13.0,6.0,5.0,2.0,2.0,0.0,0.0,
E1,2017-10-29,Birmingham,Aston Villa,0,0,D,0.0,0.0,D,A Madley,15.0,13.0,3.0,4.0,16.0,13.0,3.0,4.0,3.0,2.0,0.0,0.0,
E1,2017-10-31,Burton,Barnsley,2,4,A,2.0,2.0,D,J Simpson,14.0,9.0,4.0,6.0,13.0,12.0,5.0,4.0,0.0,1.0,0.0,0.0,
E1,2017-10-31,Cardiff,Ipswich,3,1,H,1.0,0.0,H,O Langford,19.0,9.0,8.0,2.0,13.0,13.0,5.0,7.0,1.0,1.0,0.0,0.0,
E1,2017-10-31,Fulham,Bristol City,0,2,A,0.0,2.0,A,S Duncan,21.0,15.0,2.0,5.0,13.0,14.0,2.0,4.0,0.0,2.0,1.0,0.0,
E1,2017-10-31,Hull,Middlesbrough,1,3,A,0.0,2.0,A,T Robinson,6.0,9.0,4.0,6.0,12.0,12.0,5.0,5.0,2.0,2.0,1.0,0.0,
E1,2017-10-31,Leeds,Derby,1,2,A,1.0,0.0,H,S Hooper,7.0,8.0,1.0,3.0,14.0,16.0,5.0,8.0,2.0,2.0,0.0,0.0,
E1,2017-10-31,Norwich,Wolves,0,2,A,0.0,1.0,A,D England,14.0,15.0,2.0,4.0,11.0,24.0,6.0,7.0,4.0,4.0,0.0,0.0,
E1,2017-10-31,QPR,Sheffield United,1,0,H,1.0,0.0,H,K Stroud,12.0,5.0,2.0,1.0,15.0,8.0,4.0,6.0,2.0,2.0,0.0,0.0,
E1,2017-10-31,Reading,Nott'm Forest,3,1,H,1.0,0.0,H,P Tierney,11.0,14.0,7.0,6.0,11.0,11.0,4.0,4.0,0.0,1.0,0.0,0.0,
E1,2017-10-31,Sheffield Weds,Millwall,2,1,H,2.0,1.0,H,J Linington,17.0,13.0,5.0,3.0,10.0,11.0,8.0,5.0,0.0,0.0,0.0,1.0,
E1,2017-10-31,Sunderland,Bolton,3,3,D,1.0,1.0,D,T Harrington,9.0,10.0,5.0,4.0,6.0,12.0,11.0,9.0,1.0,0.0,0.0,0.0,
E1,2017-11-01,Birmingham,Brentford,0,2,A,0.0,0.0,D,J Moss,15.0,16.0,2.0,5.0,9.0,7.0,7.0,4.0,2.0,1.0,0.0,0.0,
E1,2017-11-01,Preston,Aston Villa,0,2,A,0.0,2.0,A,P Bankes,8.0,9.0,2.0,3.0,10.0,17.0,3.0,1.0,1.0,1.0,0.0,0.0,
E1,2017-11-03,Wolves,Fulham,2,0,H,2.0,0.0,H,D Coote,15.0,10.0,5.0,2.0,16.0,7.0,4.0,1.0,2.0,4.0,0.0,0.0,
E1,2017-11-04,Aston Villa,Sheffield Weds,1,2,A,0.0,2.0,A,G Eltringham,12.0,9.0,4.0,2.0,8.0,12.0,6.0,2.0,0.0,1.0,0.0,0.0,
E1,2017-11-04,Barnsley,Birmingham,2,0,H,1.0,0.0,H,J Linington,17.0,10.0,6.0,3.0,7.0,13.0,8.0,2.0,0.0,2.0,0.0,0.0,
E1,2017-11-04,Bolton,Norwich,2,1,H,2.0,0.0,H,S Martin,17.0,16.0,6.0,4.0,16.0,10.0,4.0,5.0,4.0,2.0,0.0,0.0,
E1,2017-11-04,Brentford,Leeds,3,1,H,1.0,0.0,H,S Attwell,18.0,13.0,6.0,7.0,8.0,14.0,5.0,2.0,3.0,2.0,0.0,0.0,
E1,2017-11-04,Bristol City,Cardiff,2,1,H,1.0,1.0,D,M Jones,14.0,15.0,6.0,3.0,17.0,11.0,11.0,3.0,3.0,2.0,0.0,1.0,
E1,2017-11-04,Derby,Reading,2,4,A,0.0,2.0,A,K Stroud,13.0,8.0,4.0,5.0,20.0,12.0,9.0,0.0,4.0,3.0,0.0,0.0,
E1,2017-11-04,Ipswich,Preston,3,0,H,1.0,0.0,H,A Madley,11.0,12.0,5.0,3.0,11.0,8.0,2.0,1.0,1.0,3.0,0.0,0.0,
E1,2017-11-04,Millwall,Burton,0,1,A,0.0,0.0,D,T Harrington,12.0,2.0,2.0,1.0,10.0,16.0,5.0,1.0,1.0,2.0,1.0,0.0,
E1,2017-11-04,Nott'm Forest,QPR,4,0,H,2.0,0.0,H,T Robinson,18.0,14.0,6.0,2.0,13.0,7.0,6.0,3.0,1.0,1.0,0.0,0.0,
E1,2017-11-04,Sheffield United,Hull,4,1,H,0.0,1.0,A,D Bond,16.0,7.0,6.0,2.0,6.0,13.0,10.0,0.0,1.0,2.0,0.0,0.0,
E1,2017-11-05,Middlesbrough,Sunderland,1,0,H,1.0,0.0,H,J Simpson,6.0,10.0,4.0,3.0,13.0,17.0,1.0,5.0,1.0,4.0,0.0,0.0,
E1,2017-11-17,Burton,Sheffield United,1,3,A,1.0,2.0,A,O Langford,9.0,14.0,3.0,5.0,11.0,10.0,4.0,5.0,1.0,0.0,0.0,0.0,
E1,2017-11-17,Preston,Bolton,0,0,D,0.0,0.0,D,S Hooper,12.0,9.0,4.0,3.0,13.0,12.0,5.0,6.0,2.0,3.0,0.0,0.0,
E1,2017-11-18,Birmingham,Nott'm Forest,1,0,H,1.0,0.0,H,C Kavanagh,15.0,13.0,3.0,4.0,10.0,9.0,5.0,12.0,2.0,2.0,0.0,0.0,
E1,2017-11-18,Cardiff,Brentford,2,0,H,2.0,0.0,H,A Madley,13.0,25.0,7.0,7.0,16.0,10.0,3.0,10.0,2.0,0.0,0.0,0.0,
E1,2017-11-18,Fulham,Derby,1,1,D,1.0,0.0,H,D Bond,12.0,5.0,2.0,2.0,13.0,8.0,10.0,2.0,1.0,0.0,0.0,0.0,
E1,2017-11-18,Hull,Ipswich,2,2,D,1.0,1.0,D,D Coote,11.0,13.0,4.0,5.0,20.0,23.0,3.0,6.0,3.0,5.0,0.0,0.0,
E1,2017-11-18,Norwich,Barnsley,1,1,D,1.0,0.0,H,S Duncan,12.0,17.0,2.0,6.0,11.0,7.0,6.0,5.0,1.0,2.0,0.0,0.0,
E1,2017-11-18,QPR,Aston Villa,1,2,A,1.0,1.0,D,D England,14.0,26.0,4.0,6.0,12.0,12.0,4.0,6.0,2.0,3.0,0.0,0.0,
E1,2017-11-18,Reading,Wolves,0,2,A,0.0,1.0,A,R East,16.0,10.0,6.0,4.0,7.0,14.0,6.0,8.0,2.0,2.0,0.0,0.0,
E1,2017-11-18,Sheffield Weds,Bristol City,0,0,D,0.0,0.0,D,T Harrington,9.0,10.0,0.0,2.0,10.0,12.0,6.0,2.0,1.0,1.0,0.0,0.0,
E1,2017-11-18,Sunderland,Millwall,2,2,D,1.0,2.0,A,T Robinson,11.0,11.0,5.0,3.0,9.0,17.0,6.0,2.0,3.0,0.0,0.0,0.0,
E1,2017-11-19,Leeds,Middlesbrough,2,1,H,1.0,0.0,H,K Stroud,12.0,10.0,2.0,2.0,13.0,16.0,3.0,10.0,5.0,3.0,0.0,0.0,
E1,2017-11-21,Aston Villa,Sunderland,2,1,H,1.0,0.0,H,S Martin,8.0,5.0,5.0,2.0,11.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,
E1,2017-11-21,Barnsley,Cardiff,0,1,A,0.0,0.0,D,D Coote,9.0,9.0,1.0,4.0,11.0,13.0,4.0,4.0,0.0,2.0,0.0,0.0,
E1,2017-11-21,Bolton,Reading,2,2,D,2.0,0.0,H,A Madley,15.0,13.0,4.0,4.0,18.0,8.0,6.0,9.0,2.0,0.0,0.0,0.0,
E1,2017-11-21,Brentford,Burton,1,1,D,0.0,0.0,D,C Kavanagh,13.0,4.0,2.0,1.0,9.0,12.0,10.0,5.0,1.0,1.0,0.0,0.0,
E1,2017-11-21,Bristol City,Preston,1,2,A,0.0,1.0,A,D Bond,13.0,13.0,4.0,5.0,6.0,16.0,5.0,0.0,1.0,3.0,0.0,0.0,
E1,2017-11-21,Derby,QPR,2,0,H,1.0,0.0,H,P Tierney,13.0,9.0,4.0,1.0,8.0,14.0,4.0,2.0,2.0,3.0,0.0,0.0,
E1,2017-11-21,Millwall,Hull,0,0,D,0.0,0.0,D,J Simpson,15.0,18.0,5.0,2.0,8.0,18.0,6.0,4.0,1.0,2.0,0.0,0.0,
E1,2017-11-21,Nott'm Forest,Norwich,1,0,H,0.0,0.0,D,T Harrington,11.0,14.0,6.0,2.0,17.0,13.0,5.0,4.0,1.0,2.0,0.0,0.0,
E1,2017-11-21,Sheffield United,Fulham,4,5,A,2.0,3.0,A,J Linington,11.0,9.0,7.0,7.0,13.0,8.0,4.0,3.0,3.0,4.0,0.0,0.0,
E1,2017-11-22,Ipswich,Sheffield Weds,2,2,D,0.0,0.0,D,K Stroud,13.0,15.0,8.0,2.0,9.0,12.0,4.0,7.0,1.0,2.0,0.0,0.0,
E1,2017-11-22,Middlesbrough,Birmingham,2,0,H,2.0,0.0,H,D England,17.0,12.0,7.0,2.0,7.0,7.0,9.0,5.0,1.0,1.0,0.0,0.0,
E1,2017-11-22,Wolves,Leeds,4,1,H,2.0,0.0,H,G Eltringham,12.0,9.0,7.0,4.0,12.0,12.0,1.0,2.0,0.0,2.0,0.0,1.0,
E1,2017-11-25,Aston Villa,Ipswich,2,0,H,1.0,0.0,H,T Harrington,16.0,6.0,5.0,0.0,14.0,16.0,4.0,6.0,0.0,2.0,0.0,0.0,
E1,2017-11-25,Barnsley,Leeds,0,2,A,0.0,2.0,A,A Madley,14.0,19.0,3.0,4.0,11.0,10.0,5.0,12.0,3.0,3.0,0.0,0.0,
E1,2017-11-25,Burton,Sunderland,0,2,A,0.0,0.0,D,D England,15.0,13.0,1.0,5.0,4.0,12.0,7.0,7.0,0.0,3.0,0.0,0.0,
E1,2017-11-25,Fulham,Millwall,1,0,H,1.0,0.0,H,P Tierney,16.0,13.0,5.0,1.0,15.0,14.0,10.0,4.0,0.0,2.0,0.0,0.0,
E1,2017-11-25,Hull,Bristol City,2,3,A,1.0,0.0,H,R Jones,16.0,11.0,3.0,5.0,13.0,20.0,2.0,2.0,1.0,2.0,0.0,0.0,
E1,2017-11-25,Middlesbrough,Derby,0,3,A,0.0,1.0,A,S Hooper,16.0,13.0,2.0,8.0,12.0,10.0,11.0,6.0,1.0,2.0,1.0,0.0,
E1,2017-11-25,Norwich,Preston,1,1,D,1.0,0.0,H,T Robinson,9.0,19.0,3.0,4.0,14.0,12.0,4.0,5.0,3.0,4.0,0.0,0.0,
E1,2017-11-25,Reading,Sheffield Weds,0,0,D,0.0,0.0,D,D Coote,16.0,5.0,1.0,1.0,8.0,13.0,7.0,2.0,0.0,1.0,0.0,0.0,
E1,2017-11-25,Sheffield United,Birmingham,1,1,D,0.0,1.0,A,J Simpson,12.0,3.0,2.0,2.0,9.0,12.0,9.0,1.0,1.0,4.0,0.0,0.0,
E1,2017-11-25,Wolves,Bolton,5,1,H,2.0,0.0,H,K Stroud,15.0,11.0,8.0,5.0,17.0,12.0,7.0,4.0,2.0,2.0,0.0,0.0,
E1,2017-11-26,Nott'm Forest,Cardiff,0,2,A,0.0,2.0,A,P Bankes,12.0,9.0,2.0,2.0,10.0,10.0,8.0,4.0,1.0,2.0,0.0,0.0,
E1,2017-11-27,QPR,Brentford,2,2,D,0.0,0.0,D,S Martin,16.0,21.0,5.0,7.0,10.0,14.0,7.0,9.0,2.0,2.0,0.0,0.0,
E1,2017-11-28,Derby,Ipswich,0,1,A,0.0,1.0,A,S Duncan,14.0,4.0,3.0,2.0,9.0,13.0,10.0,3.0,3.0,3.0,0.0,0.0,
E1,2017-11-28,Reading,Barnsley,3,0,H,2.0,0.0,H,D Bond,11.0,13.0,4.0,3.0,7.0,9.0,5.0,4.0,0.0,1.0,0.0,0.0,
E1,2017-12-01,Cardiff,Norwich,3,1,H,0.0,1.0,A,A Davies,11.0,14.0,6.0,5.0,14.0,9.0,3.0,7.0,1.0,2.0,0.0,0.0,
E1,2017-12-01,Leeds,Aston Villa,1,1,D,1.0,0.0,H,P Bankes,7.0,8.0,1.0,4.0,15.0,16.0,5.0,1.0,2.0,3.0,0.0,0.0,
E1,2017-12-02,Bolton,Barnsley,3,1,H,2.0,1.0,H,O Langford,9.0,16.0,4.0,6.0,9.0,10.0,4.0,4.0,4.0,5.0,0.0,0.0,
E1,2017-12-02,Brentford,Fulham,3,1,H,1.0,1.0,D,R Madley,17.0,11.0,6.0,6.0,10.0,12.0,6.0,3.0,1.0,3.0,0.0,1.0,
E1,2017-12-02,Bristol City,Middlesbrough,2,1,H,0.0,0.0,D,S Martin,15.0,7.0,7.0,1.0,10.0,13.0,0.0,5.0,2.0,2.0,0.0,0.0,
E1,2017-12-02,Derby,Burton,1,0,H,0.0,0.0,D,D Coote,20.0,9.0,5.0,2.0,11.0,9.0,5.0,4.0,0.0,2.0,0.0,0.0,
E1,2017-12-02,Ipswich,Nott'm Forest,4,2,H,2.0,2.0,D,D Bond,14.0,15.0,5.0,8.0,15.0,11.0,1.0,8.0,2.0,2.0,0.0,0.0,
E1,2017-12-02,Millwall,Sheffield United,3,1,H,1.0,1.0,D,A Madley,11.0,10.0,4.0,2.0,13.0,9.0,3.0,4.0,0.0,1.0,0.0,0.0,
E1,2017-12-02,Preston,QPR,1,0,H,0.0,0.0,D,J Simpson,20.0,9.0,5.0,2.0,14.0,12.0,9.0,3.0,2.0,2.0,0.0,2.0,
E1,2017-12-02,Sheffield Weds,Hull,2,2,D,0.0,1.0,A,M Jones,18.0,3.0,4.0,2.0,15.0,13.0,6.0,2.0,3.0,2.0,0.0,0.0,
E1,2017-12-02,Sunderland,Reading,1,3,A,0.0,0.0,D,K Stroud,6.0,13.0,4.0,6.0,10.0,12.0,3.0,7.0,2.0,2.0,1.0,0.0,
E1,2017-12-04,Birmingham,Wolves,0,1,A,0.0,1.0,A,S Hooper,6.0,9.0,0.0,5.0,13.0,8.0,3.0,1.0,2.0,2.0,1.0,0.0,
E1,2017-12-08,Sheffield United,Bristol City,1,2,A,0.0,1.0,A,D Coote,15.0,13.0,6.0,4.0,7.0,11.0,7.0,4.0,1.0,3.0,1.0,0.0,
E1,2017-12-09,Aston Villa,Millwall,0,0,D,0.0,0.0,D,A Davies,14.0,16.0,1.0,8.0,9.0,12.0,11.0,5.0,1.0,3.0,0.0,0.0,
E1,2017-12-09,Barnsley,Derby,0,3,A,0.0,2.0,A,T Robinson,16.0,13.0,4.0,3.0,11.0,13.0,6.0,4.0,0.0,1.0,0.0,0.0,
E1,2017-12-09,Burton,Preston,1,2,A,0.0,0.0,D,K Stroud,11.0,17.0,6.0,7.0,16.0,11.0,5.0,7.0,3.0,2.0,0.0,0.0,
E1,2017-12-09,Fulham,Birmingham,1,0,H,1.0,0.0,H,T Harrington,17.0,6.0,4.0,1.0,13.0,14.0,11.0,7.0,1.0,1.0,0.0,0.0,
E1,2017-12-09,Hull,Brentford,3,2,H,0.0,0.0,D,S Hooper,13.0,10.0,8.0,5.0,18.0,9.0,9.0,5.0,3.0,2.0,0.0,0.0,
E1,2017-12-09,Middlesbrough,Ipswich,2,0,H,1.0,0.0,H,R Jones,17.0,7.0,6.0,1.0,14.0,18.0,4.0,4.0,3.0,1.0,0.0,0.0,
E1,2017-12-09,Norwich,Sheffield Weds,3,1,H,0.0,1.0,A,J Linington,16.0,9.0,6.0,4.0,11.0,17.0,3.0,4.0,1.0,0.0,0.0,0.0,
E1,2017-12-09,Nott'm Forest,Bolton,3,2,H,1.0,1.0,D,D England,8.0,14.0,4.0,2.0,12.0,20.0,5.0,3.0,2.0,2.0,0.0,0.0,
E1,2017-12-09,QPR,Leeds,1,3,A,0.0,0.0,D,C Kavanagh,15.0,12.0,2.0,5.0,13.0,9.0,2.0,5.0,2.0,3.0,0.0,0.0,
E1,2017-12-09,Wolves,Sunderland,0,0,D,0.0,0.0,D,J Simpson,23.0,1.0,4.0,1.0,11.0,14.0,8.0,2.0,1.0,3.0,0.0,1.0,
E1,2017-12-11,Reading,Cardiff,2,2,D,2.0,0.0,H,S Martin,10.0,15.0,2.0,8.0,10.0,12.0,8.0,3.0,2.0,1.0,0.0,0.0,
E1,2017-12-15,Sheffield Weds,Wolves,0,1,A,0.0,1.0,A,D Bond,5.0,9.0,1.0,1.0,11.0,12.0,7.0,2.0,1.0,3.0,1.0,0.0,
E1,2017-12-16,Birmingham,QPR,1,2,A,0.0,1.0,A,M Jones,13.0,11.0,2.0,3.0,12.0,16.0,7.0,3.0,1.0,2.0,0.0,0.0,
E1,2017-12-16,Bolton,Burton,0,1,A,0.0,1.0,A,A Madley,15.0,9.0,4.0,4.0,13.0,13.0,8.0,3.0,0.0,0.0,0.0,0.0,
E1,2017-12-16,Brentford,Barnsley,0,0,D,0.0,0.0,D,D Coote,23.0,6.0,5.0,2.0,9.0,9.0,13.0,3.0,1.0,2.0,0.0,0.0,
E1,2017-12-16,Bristol City,Nott'm Forest,2,1,H,2.0,0.0,H,J Linington,15.0,10.0,6.0,4.0,4.0,15.0,6.0,3.0,2.0,2.0,0.0,0.0,
E1,2017-12-16,Cardiff,Hull,1,0,H,0.0,0.0,D,S Duncan,12.0,11.0,4.0,2.0,10.0,12.0,3.0,2.0,1.0,0.0,0.0,0.0,
E1,2017-12-16,Derby,Aston Villa,2,0,H,1.0,0.0,H,L Probert,11.0,13.0,8.0,2.0,9.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0,
E1,2017-12-16,Ipswich,Reading,2,0,H,2.0,0.0,H,P Bankes,15.0,15.0,6.0,1.0,11.0,13.0,8.0,14.0,3.0,4.0,0.0,0.0,
E1,2017-12-16,Leeds,Norwich,1,0,H,1.0,0.0,H,D England,12.0,15.0,3.0,4.0,16.0,16.0,5.0,4.0,3.0,2.0,0.0,0.0,
E1,2017-12-16,Millwall,Middlesbrough,2,1,H,2.0,0.0,H,O Langford,14.0,12.0,8.0,3.0,11.0,17.0,7.0,2.0,3.0,2.0,0.0,0.0,
E1,2017-12-16,Preston,Sheffield United,1,0,H,0.0,0.0,D,T Robinson,11.0,7.0,4.0,1.0,9.0,13.0,6.0,7.0,2.0,0.0,0.0,0.0,
E1,2017-12-16,Sunderland,Fulham,1,0,H,0.0,0.0,D,S Martin,17.0,11.0,7.0,3.0,5.0,12.0,1.0,9.0,1.0,2.0,0.0,0.0,
E1,2017-12-22,Norwich,Brentford,1,2,A,0.0,2.0,A,J Simpson,22.0,15.0,8.0,7.0,15.0,9.0,2.0,3.0,2.0,2.0,0.0,0.0,
E1,2017-12-23,Aston Villa,Sheffield United,2,2,D,2.0,2.0,D,S Hooper,13.0,10.0,3.0,4.0,13.0,21.0,2.0,4.0,0.0,3.0,0.0,0.0,
E1,2017-12-23,Bolton,Cardiff,2,0,H,0.0,0.0,D,D Bond,9.0,7.0,2.0,0.0,12.0,16.0,3.0,6.0,3.0,4.0,0.0,0.0,
E1,2017-12-23,Derby,Millwall,3,0,H,3.0,0.0,H,D England,14.0,13.0,6.0,3.0,12.0,11.0,6.0,11.0,0.0,1.0,0.0,0.0,
E1,2017-12-23,Fulham,Barnsley,2,1,H,0.0,0.0,D,J Linington,19.0,7.0,6.0,2.0,11.0,11.0,10.0,4.0,1.0,2.0,0.0,0.0,
E1,2017-12-23,Leeds,Hull,1,0,H,1.0,0.0,H,S Martin,5.0,15.0,3.0,4.0,9.0,11.0,2.0,8.0,0.0,2.0,0.0,0.0,
E1,2017-12-23,Preston,Nott'm Forest,1,1,D,0.0,0.0,D,S Duncan,15.0,11.0,5.0,5.0,6.0,12.0,9.0,5.0,2.0,4.0,0.0,0.0,
E1,2017-12-23,QPR,Bristol City,1,1,D,1.0,0.0,H,A Madley,8.0,17.0,2.0,6.0,12.0,15.0,5.0,8.0,1.0,3.0,0.0,0.0,
E1,2017-12-23,Reading,Burton,1,2,A,0.0,1.0,A,J Brooks,7.0,7.0,2.0,3.0,6.0,4.0,3.0,3.0,0.0,1.0,0.0,0.0,
E1,2017-12-23,Sheffield Weds,Middlesbrough,1,2,A,1.0,0.0,H,P Bankes,12.0,13.0,5.0,4.0,15.0,5.0,4.0,4.0,2.0,1.0,0.0,0.0,
E1,2017-12-23,Sunderland,Birmingham,1,1,D,1.0,1.0,D,O Langford,19.0,16.0,4.0,5.0,13.0,15.0,6.0,2.0,0.0,3.0,0.0,1.0,
E1,2017-12-23,Wolves,Ipswich,1,0,H,1.0,0.0,H,D Coote,17.0,5.0,5.0,2.0,13.0,13.0,4.0,5.0,1.0,3.0,0.0,0.0,
E1,2017-12-26,Barnsley,Preston,0,0,D,0.0,0.0,D,G Eltringham,7.0,10.0,2.0,2.0,12.0,13.0,1.0,4.0,1.0,3.0,0.0,0.0,
E1,2017-12-26,Birmingham,Norwich,0,2,A,0.0,1.0,A,D Coote,18.0,16.0,2.0,8.0,16.0,10.0,4.0,4.0,1.0,2.0,0.0,0.0,
E1,2017-12-26,Brentford,Aston Villa,2,1,H,1.0,1.0,D,K Stroud,17.0,9.0,5.0,5.0,11.0,11.0,10.0,5.0,2.0,1.0,0.0,0.0,
E1,2017-12-26,Bristol City,Reading,2,0,H,0.0,0.0,D,O Langford,9.0,11.0,6.0,3.0,12.0,13.0,6.0,5.0,3.0,2.0,0.0,0.0,
E1,2017-12-26,Burton,Leeds,1,2,A,1.0,0.0,H,D Bond,13.0,12.0,3.0,2.0,7.0,9.0,0.0,3.0,3.0,2.0,0.0,0.0,
E1,2017-12-26,Cardiff,Fulham,2,4,A,0.0,1.0,A,S Hooper,15.0,9.0,6.0,6.0,17.0,11.0,7.0,2.0,1.0,4.0,0.0,0.0,
E1,2017-12-26,Hull,Derby,0,0,D,0.0,0.0,D,T Harrington,10.0,7.0,2.0,3.0,4.0,19.0,4.0,3.0,2.0,3.0,0.0,0.0,
E1,2017-12-26,Ipswich,QPR,0,0,D,0.0,0.0,D,A Davies,11.0,9.0,2.0,3.0,8.0,17.0,5.0,6.0,1.0,0.0,0.0,1.0,
E1,2017-12-26,Middlesbrough,Bolton,2,0,H,0.0,0.0,D,J Simpson,16.0,9.0,6.0,0.0,15.0,22.0,2.0,4.0,2.0,3.0,0.0,0.0,
E1,2017-12-26,Millwall,Wolves,2,2,D,1.0,1.0,D,T Robinson,11.0,20.0,5.0,8.0,10.0,13.0,7.0,8.0,3.0,3.0,0.0,0.0,
E1,2017-12-26,Nott'm Forest,Sheffield Weds,0,3,A,0.0,2.0,A,A Madley,17.0,19.0,6.0,8.0,14.0,9.0,4.0,8.0,2.0,0.0,0.0,0.0,
E1,2017-12-26,Sheffield United,Sunderland,3,0,H,1.0,0.0,H,P Bankes,10.0,7.0,4.0,0.0,12.0,11.0,6.0,0.0,1.0,2.0,0.0,0.0,
E1,2017-12-29,Cardiff,Preston,0,1,A,0.0,0.0,D,J Linington,11.0,16.0,3.0,4.0,12.0,15.0,4.0,7.0,2.0,4.0,0.0,0.0,
E1,2017-12-29,Millwall,QPR,1,0,H,0.0,0.0,D,K Stroud,10.0,14.0,3.0,4.0,11.0,8.0,6.0,3.0,1.0,1.0,0.0,0.0,
E1,2017-12-30,Barnsley,Reading,1,1,D,0.0,0.0,D,S Hooper,19.0,10.0,7.0,5.0,10.0,6.0,7.0,5.0,0.0,1.0,0.0,0.0,
E1,2017-12-30,Birmingham,Leeds,1,0,H,0.0,0.0,D,T Robinson,12.0,9.0,3.0,2.0,12.0,12.0,8.0,3.0,1.0,2.0,0.0,0.0,
E1,2017-12-30,Brentford,Sheffield Weds,2,0,H,1.0,0.0,H,D Coote,16.0,6.0,6.0,1.0,9.0,11.0,7.0,5.0,1.0,3.0,0.0,0.0,
E1,2017-12-30,Bristol City,Wolves,1,2,A,0.0,0.0,D,P Bankes,13.0,10.0,4.0,3.0,11.0,10.0,6.0,3.0,0.0,1.0,1.0,1.0,
E1,2017-12-30,Burton,Norwich,0,0,D,0.0,0.0,D,R Jones,11.0,6.0,2.0,2.0,15.0,20.0,3.0,4.0,1.0,1.0,0.0,0.0,
E1,2017-12-30,Hull,Fulham,2,2,D,2.0,0.0,H,D Webb,10.0,12.0,6.0,3.0,7.0,12.0,4.0,6.0,0.0,1.0,0.0,0.0,
E1,2017-12-30,Ipswich,Derby,1,2,A,0.0,1.0,A,O Langford,14.0,17.0,3.0,6.0,16.0,10.0,9.0,5.0,1.0,0.0,0.0,0.0,
E1,2017-12-30,Middlesbrough,Aston Villa,0,1,A,0.0,0.0,D,A Madley,13.0,11.0,1.0,5.0,16.0,12.0,5.0,9.0,3.0,4.0,0.0,0.0,
E1,2017-12-30,Nott'm Forest,Sunderland,0,1,A,0.0,1.0,A,D Bond,22.0,1.0,3.0,1.0,13.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,
E1,2017-12-30,Sheffield United,Bolton,0,1,A,0.0,1.0,A,S Martin,16.0,4.0,5.0,2.0,9.0,11.0,8.0,5.0,2.0,2.0,0.0,0.0,
E1,2018-01-01,Aston Villa,Bristol City,5,0,H,2.0,0.0,H,A Davies,13.0,5.0,6.0,1.0,13.0,11.0,5.0,3.0,0.0,1.0,0.0,0.0,
E1,2018-01-01,Bolton,Hull,1,0,H,1.0,0.0,H,G Eltringham,14.0,14.0,3.0,5.0,9.0,10.0,5.0,9.0,3.0,3.0,0.0,0.0,
